comment_sentences,word_mover_distance,useful_wmd
present antarctica 1 5 million square kilometers ice coverage 1979 2008 mean last decade consistently considerable ice coverage historically normal one knows climate alarmists new age religion try deny facts case potentially fatal results another jim jones case perhaps careful tell drink kool aid ,0.1401866022934169,0
guess writer 30 something never studied science university drunk cagw kool aid done research issue writer done research would prove point making want friends think wouldenier regurgitates msm pablum words person stenographer reporter bad news wsj readership expects much better ,0.11676824091306603,1
blocked toilet thought mention recall crossing channel islands 70s stiff gale vomit flowing freely stairwells yes contents toilet bowls going movement ship get timing right add scream propellers left water quite exciting ,0.19058517850411852,0
something weird way msm handling story seems palpable fear people see debacle big gamble global warming scoop media necks little disingenuous suggest current plight brought warming effect ice even land much snow compared pics mawson visit 100yrs ago bay completely ice free sorry buying ,0.15868453497219978,0
guardian bbc well represented board ship see efforts still made blame agw snow ice 100 years ago last winter saw agw blamed deep cold masses snow beggers belief everything weather wise fault agw yet msm portrays whole theory behind co2 driven climate change must weak every little thing seized upon prove real oh perhaps someone would like define extreme weather measured recorded thanks ,0.1602798189077091,0
means responsibility helicopter captain abide stringent safety rules 1 take landing pad secure stable 3 pax safet suits wet icy forced landing 4 support need take forced landing ice let hope chinese good practice icy conditions ,0.13868253802355837,1
presumably means people ship volunteer clear landing area others volunteer imagine hard work job fit healthy hope usual military stye need volunteer dangerous mission ,0.16690099326969257,0
obviously comments people think already put happening perspective peoples lives depend one helicopter operating harshest conditions world say good luck need decades ago united states airforce ended four hercules stranded ice trying rescue one needed repairs ,0.1613731360269403,0
big brain wannabes conspiracy theorists general back cereal box scientists like impart pearls delusional wisdom educate masses links views twitter spare think ,0.14651165601569868,0
event likely result long term climate change happening part world say like ice due becoming generally colder antarctic happening recent years ice coverage reached record levels mawson able reach coast 100 southern icecap years ago north amundsen sailed north west passage 1903 4 ,0.16592370630775163,0
mertz glacier tongue hold back sea ice broke past weeks said turney ice commonwealth bay near old ice could go anywhere apart unfortunate circumstances ,0.15268345906144498,0
wife spent christmas antarctic cruise absolutely best experience holland america ship week two similar sized ship one got serious trouble another one got spot bother whilst week later danced ate drank new year cape horn like millpond sometimes get lucky ,0.11715469250709996,1
got wrong get bellies toboggan along sea use cleft sticks cases scotch provided lord beast build shelter ship goes ice get small boats spend winter elephant island sending rescue party get help south georgia ,0.1747294368802236,0
warned rising sea levels 100 metres europe tremendously cold winters pacific island atolls sinking sea ice increasing predicted drought australia sees water storages record highs think explaining look start explaining happily concede goalposts stop constantly moved warmists accept science always exact scaremongering got stop replaced something populist hysteria designed frighten bejeesus people broadly still convinced story noah ,0.10994745317678853,1
lest forget capt scott team ran poor season weather cost lives sorry see mission ending way enjoying reports enjoying never means visit continent ,0.22059883349551415,0
well start unfortunate put unfortunate choice words get stuck massive breakout thick old ice boating serpentine may considered unfortunate antarctic time year occupational hazard prepared thick old ice breaking glaciers uncommon occurrence midsummer antarctica icebergs calve ,0.15845216304032617,0
pities sake armchair whiners today alok grawniasd science crew also bbc notables one got boot fabulous job bringing science reporting life imho raised stakes even forced nature improve game ventures like great part science communication good knows great unwashed spend good amount time nbsp complaining poor clearly higher risk yet another interview post grad lhc atlas underground area sorry mission gone smoother science things always go perfectly real scientists still extract value learn something going oh got stuck ice disproves agw daft thinking lhc helium leak disproved existence higgs failure uk mars express proved existence little green martians science reported raised game time readers ,0.07957461100280386,1
missing point paying guests mv akademik shokalskiy currently experiencing unexpected real life adventure hopefully remember lives pass families many decades ,0.18694326379065354,0
one answered isinking question yet flit internet produced pictures stricken vessels sunk sink simple way rather imagined boat popping like cork sit ice ice receded plopping back water confess board would hesitate put hypothesis test ,0.11203202055916003,1
spent lot time stuck thick ice great lakes eastern canadian waters none dangerous present situation often broke free thanks wind shifts times help coast guard breaker without large high powered breaker people remaining ship face long lonely wait ,0.15189519744230962,0
defrosted fridge two time c patiently chipping way ice box read books shackleton adventure watched nothe thing maybe 100 times combine sailing experience rounding treacherous shore brighton sussex c navigating way drifts beer cans odd ikea kitchen door floating way towards france dreaming becoming first ikea kitchen door make across channel feel makes something authority matters sailing ice continents ,0.14498447316143512,0
without large high powered breaker people remaining ship face long lonely wait lonely media junket ball long lonely wait soon helicopter get worry ,0.256427778943362,0
gravity situation known captain telling passengers whole picture removal non essential persons first step easy flying chopper prevailing ice conditions hazardous ,0.1864840203076618,0
headline retreat antarctic ice catastrophic climate yet dear old mother nature put oar yes climate changed best well done wily old climate biggest smack face since henry cooper clipped mohammed ali carry girl sock muster sort effort summer store winter meanwhile england nature expends excess energies wind rain land never built inundated ancient indian burial ground showing vengeful side numbskull say back garden nature britain 12 built take note nature thinks calculations voice britain standing ponzi scheme economy britain built climate poor people duped buying properties flood plains grieving losses brought haste greed indifference three storms deluge welcome pottersville nature delightfully seasonal long time bountiful summer followed vicious winter joy break boats ,0.10300191796582774,1
matter time data adjusted mention ice removed records could possibly ice models tell us none obviously reality fault records say otherwise soon adjusted ,0.19042517245717913,0
need geography lesson south pole commonwealth bay even close models indeed predict reduction sea ice around antarctica paper year discusses models predicted antarctic sea ice would actually decline arctic sea ice coverage sea ice around continent 2 standard deviations greater average satellite era latest paper estimating mass ice gains losses continent concluded ice sheet grown 49 gigatons year also predicted models really guardian needs less smug self proclaimed environmental heroes love smell flatulents ,0.13600718585485885,1
something feels like christmas outing gone wrong shrouded scientific gravitas actually anything worthwhile like seem recall initially stuck jumped counted birds like quick lets something scientific impression got ,0.16602127424931556,0
latest word japanese ship locked ice needs rescuing australian ship means heli rescue days japanese send heli clear water proximity oz breaker ,0.13712491685184644,1
rich irony reading article turney blames stuck ice global warming mean right clown even know weather going like tomorrow predict climate like anywhere 30 years right believe got carbon sell ,0.18581062843466137,0
repeatedly say problem summer let advise southern regions practical purposes summer lived south facing eastern side south island new zealand case eastern parts region far colder summer west already knew eastern antarctica less explored western side bases add dangers warming ocean calving west island sized icebergs fault sufficiently anticipating factors add concerned video posted unhappy guardian reporter noticed thin one trying post blizzard deck prayers parents must worried new zealand air new zealand tragedy occurred really want another one ,0.11195745845274396,1
add concerned video posted unhappy guardian reporter noticed thin one trying post blizzard deck joking left port new zealand 8 december loads food laurence topham bed thin apart seems okay ,0.19319158036933282,0
hope joking vessels oil gas industry north sea carry enough food fuel see 3 months ever 12 hours nearest port sure expedition antarctic would well stocked ,0.1200190689529394,1
taking amusement plight people ask forebearance credit contribute loss morale people caught developing drama possible thanks communication availing give encouragement support rather hitting folk situation clear clearly fraught peril words wise philosopher thumper mother say anything nice say anything stranded ship comments reflect concern public general plight hang ,0.1535762110727073,0
told children young play ice parents warn dangers world large venture beyond depth purposefully enter adventure tourism must extent realised risk run way receive comeuppence value accompanied concommitant ridicule cruel one wants end tragedy lesson might learned believe hype global anything ,0.16444599687825529,0
turned room stat gets hot everyone home stoves cooking children rushing around difficult contemplate sub zero temperatures wear gloves touching metal handrail making sure right layers clothes base layer thermals second layer thermal thermal trousers socks boots designed keep warm sub zero conditions russian crew normal conditions guests different strange conditions continued frustrations wait wait without set time date rescued reading comments nearest get ice id dropped drink shows comments freezing wilderness mist rain cannot venture ship rain freezes impact clothing heavy duty water proofs really nice know support good wishes warmth arm chairs ,0.1125517862681404,1
local oap housing estate dozen houses living single rooms cold afford electricity keep warm tonight week including xmas made 3 fires logs community action group real people living breathing real people pay real price fuel poverty nye hype notipping points peak oil similar meant fuel speculators dream price paid fuel poor right uk inflated beyond means add green taxes year lose thousands cold yet people south pole wearing shirts seemingly lovely warm would expedition turned played small part condemning poor souls cold nights miserable lives pics delinquents seemingly living whilst people going spend miserable time look pics think written whisked away without trace moderate support might selfishness display ,0.14185030384773,0
maybe could get government extract money billions hidden tax havens collude redistribute tax land aristocracy owns stop paying absurd payments put wind farms land farming subsidies tax rich socialist ,0.16075948433438242,0
ps ilk ally shoulder shoulder trying gain strong base support instead leave base shivering unreguarded resources really enemy much idiot toff makes legislation harms poor ilk die shame shameless continue bolster thing keeps vast majority uk seriously impoverished considering wealth country whole heel cold afraid rebel show dissent ilk new enemy within entirely oblivious fact ,0.10526612699555972,1
tourists allowed go places like first place antarctica still one world isolated places years ago way go part government research project participants trained survival allowed go like things long got money think go anywhere even know private schools sydney sending groups students tours however dangers forgotten trouble strikes like millions dollars much time wasted rescuing people first place ,0.13795719215593535,1
twelve years ago fortunate aurora australis supply vessel polar bird beset similar circumstances prydz bay aurora diverted supply trip casey made two attempts reach polar bird eventually successful second attempt change wind operation took place aid helicopters determined skilled group crew expeditioners proud involved time reminded chief mate aurora said ice breaker snow breaker break metre ice got another metre snow piled top take hat involved rescue nations antarctica last global frontier unquestionable engine room planet ,0.10844916426722864,1
need either strong winds different direction away shore winds enable helicopter rescue however helicopter ship also stuck rescue freed amazingly eco turds little meteorological expertise onboard advised skeptical meteorologist anthony watts advised 7 8 days likely change even unsure whether chinese boat free let alone sholaskiy meantime ship withstand increased ice pressure hull speculation boat never fit conditions first place ,0.0997221290079856,1
joke lead scientist agw zealot said ice trapped much global warming glacier broke ice expansion currents air warm causing ice break cold enough cause broken ice freeze 3 meters thick trap ship right know scientist us skeptics dumb may well dumb dumb ,0.14218615352821898,0
never subject attracted many uninformed opinionated people climate change hope fact canadian would embarrassment crown school system climate change fact amount ignorant rants peanut gallery posters change sir read bit turn fox news snows freezes mean climate change fact mistake scientists made called global warming instead climate change global warming difficult concept simple people understand see snow hop cnn huff post start spouting snow exist warm silly bunch people emboldened fox news happening people like get face facts strange thing ,0.17077662068599778,0
global warming difficult concept understand maybe course climate change fact nobody disputes climate changes time issue idea driven overheating planet due increased c02 atmosphere happening models reflecting current measurements agw way proven fact rely bogus consensus repeated ad hom arguments nothing else ,0.12994994641815116,1
state c02 causing global warming fact theory explain warming cooling cycles human population exploded rising carbon greenhouse emissions nobody nobody knows certain caused sounds like bought great lie ,0.19290806762200205,0
nice try agw called climate change silly boy simply discount convenient argument try throw convenient facts neither correct fact fox news parrot ,0.2247889473711563,0
climate change scientist claiming cooling period could last next 20 years yes earth climate changes news earths climate always changed always buffons would run making stupid claims earth coming end ice free polar caps 2013 earth changes deal ,0.16563183344696344,0
fact lead climate always changed argument shows know little situation look word done anti climate change troll exponential also nobody said earth coming end words trying use discredit opposing arguments said nobody else silly make argument anyway please take environmental science 101 courses come back intellectual conversation climate change exists caused humans worry dealing problem ignorant facts understand climate change basically rest world already understands right wing zealots u pretty much level understanding somewhere near level derelict ,0.13604244136691446,1
really climate changed last 50 years scientist claim global cooling global warming fit argument simply call climate change fits argument environmentalist alarmist freaks ignorant yes describes sheep unable think instead lead nose faulty science ,0.18665622323689976,0
agreed even science cases activists politicians ngos mis reporting science claiming certainty consensus actually exist climate scientists deluded ideologues outright dishonest sure work making sweeping pronouncements misrepresented dissenting research quashed politics funding heads science academies issuing policy statements way reflect consensus among members fashion union members union leaders speaking behalf way proof actual beliefs politics ,0.1321683746907968,1
climate change exists caused humans conjecture fact take given saying extremist rhetoric say world going end let accept point exactly going happen bad going climate changes way always changes big deal florida buried 5 years 10 years crops fail coastal cities disappear exactly problem could adapt weather changes rather spending trillion dollars destroying economy based access concentrated energy form hydro carbons tell us wise oracle science enlighten us e ,0.1279531589650787,1
clearly good reading comprehension believe testable skill grade school may want look word conjecture compare actual writings voices told climate always changed never contention never however right wing folks trolls fox news loyalists fail acknowledge changing rate earth never known union concerned scientists nasa epa european union name agree point entities also agree rate global warming climate change growing exponential rate perhaps could look term google neither time inclination define additional simple terms concepts oh heck look rates co2 greenhouse gas increases see growth gases increased exponentially pesky word since industrial age man discovered internal combustion engine steam coal etc gases oh never mind time type neither admit understand basics processes apparently complex good old home flag waving folks support tuition cuts college grant programs bunch ignorant people running around note mods know might spoken sternly call ignorant person said ignorant people ,0.14127598881706016,0
like insult cannot make case scientific theory must falsifiable must predict explain something tangible researcher say happen climate change theory cannot reduced saying change caused humans matter happens changers claim predicted theory cultish belief ,0.14843781207084747,0
theories climate change tested held dramatically micro level also terms macroscopic climate events falsifiable take straw man caricature theory ,0.19493798184981903,0
except silly things people like say exactly points made fox news pundits talking heads truth must hurt one clowns trying act like climate change exist caused humans parroting borderline insane corporate centric anti environmental views spewed almost word word fox hat fits wear ,0.13079245747133125,1
never heard fox news argue climate changing matter fact never heard anyone argue almost sure mad retreat back perceive villain arguments yes may pointing much boob captain motives good ones mean gets put peoples lives danger without criticism sounds like need find new past time maybe take yoga shuffleboard ,0.135564096364322,1
yet argument presentation facts name calling maybe go back school learn think put koolaid friend ,0.22695225141133538,0
funny even understand big lie selling idea humans changing climate still necessarily predicated notion anthropogenic global warming still based idea man made c02 emissions driving temperature planet except data backing temperature flat lined 17 years claiming warming hidden ocean driving weather extremes except weather always changing droughts fires tornadoes hurricanes increased last years actually look meterological record increasing arctic ice least last year antarctic ice least decade bozo leading expedition document warming antarctica got trapped 3 meter thick pack ice supposedly antarctic warming followed closely lay person scientist really look instead saying science settled see biggest source hot air desperate bleating agw crowd ,0.11312209807348872,1
richard implore change picture al gore would much fitting let keep simple several scientists caught giving false data back agenda say anything fact lie ,0.17223583129593076,0
tell experience science never measured co2 concentrations never modeled measured co2 absorption infrared energy cannot explain difference greenhouse earth atmosphere could begin analyze covariance random process temperature function time probably know nanometer noodlemeter sure faith ,0.1980257977170521,0
scientists use terms want talk greenhouse heating agw fine even specific term climate change pertains effects climate vary based location course right general record strong scientific case behind human driven global warming scientific bodies whose members expertise bears matter support theory across research institutions world basics theory well established physics greenhouse effect earth planet habitable us known 150 years co2 2 greenhouse gas behind water pumping significant amounts co2 ground coal petroleum almost entirely carbon atmosphere measured 280ppm pre industrial 400ppm today far higher point human history co2 saturated longer physics discussion directly observe thermal energy absorbed carbon orbit telltale absorption frequencies calculate large amounts heat trapped since 1975 scientists first started predicting effect would overwhelm influences climate seen continual warming predicted last three decades significantly warmer last fast rate change planetary terms c despite flat decreasing solar intensity since 1950 aspects theory relatively well established science across many disciplines including atmospheric physics chemistry geology oceanography ongoing research discussion many details secondary factors c negative feedbacks counter amount warming smog aerosols feedback effects accelerate esp water vapor increasing humidity general difficulties modeling complex climate know measure absolutely everything understandable many hopeful hoax c prefer go away c clear intensely active scientific research telling another story considerable increasing confidence latest ipcc report e scientists summarizing latest research planet states human influence detected warming atmosphere ocean changes global water cycle reductions snow ice global mean sea level rise changes climate extremes figure spm 6 table spm 1 evidence human influence grown since ar4 extremely likely human influence dominant cause observed warming since mid 20th century ,0.0841287858360075,1
co2 telltale absorption frequencies selective resonances broadened slightly saying causing warming like saying could stay warm blizzard wrapping layer chicken wire around could double concentration 800 barely see difference add earth ability adapt order maintain stability variations nuclear furnace called sun equivalent chicken little thinks sky falling besides ridiculoids read interpret random process history talk like temporal resolution decades looking data 100 000 years ago childish leader must certainly laughing way bank ,0.134801518841149,1
well check co2 infrared absorption properties lab really controversial point science takes considerable internet echo chamber activity get lot people believe co2 role greenhouse effect curious beef greenhouse effect general e fundamentally dispute whether thing exists co2 role talking parts science really understood long time earth ability adapt order maintain stability right magic gaia hypothesis c earth always finds balance mysterious mechanisms c popular much evidence support evidence date supports theory earth climate physical system responds physical inputs equilibrium states involved radiative balance theory tons room quite colder warmer temperatures within envelope c enough rock human civilization certainly fairly simple essence c amount warming enhanced greenhouse plus net feedbacks driving enough cause debatable degree human harm therefore pose questions whether want mitigate effects relating prevailing science personal interest c would happy right nothing concerned course science deserves bet gut instinct hope talk like temporal resolution decades looking data 100 000 years ago seen specific citation concerned take phrasing mean think scientists claim understand past history granular level detail seems impossible given large error uncertaintly ranges typically given published research ipcc summaries certainly prevailing characteristic physical sciences general childish leader must certainly laughing way bank well let sling insults may subject leader science bit childish sounds like profound lack understanding scientific method proceeds ,0.08465196841510632,1
sure got gist post co2 absorbs select bands based rotational vibrational modes like blanket anymore gas atmosphere absorption emission incredibly strong discrete wavelengths large band near mid far infrared absorption strong within bands absorption atmosphere deep fact fraction depth troposphere make much difference whether 300 ppm 400 ppm 800 ppm absorbs reemits virtually radiation encounters small resonant bands run modtran well accepted atmospheric modeling tool predicting absorption transmission scattering uv long infrared wavelengths look decimal places integration energy across spectrum sun see effect levels co2 presently exist projected exist worst cases blanket effect alarmists say furthermore magic gaia uh talking utilization excess co2 green plant growth well absorption great buffer called sea co2 pollutant cellular respiration produces co2 food green plants well climate alarmists seem insist climate change represented monotonically increasing decreasing temperature give time stability mechanisms kick mention earth system exactly think system cusp instability pffft keeps system stable feedback exactly self correcting stability refer feedback systems oscillate little settle subjected impulse volcanos meteorites terrible species eyes liberals called man beef model called greenhouse earth atmosphere extends upwards approximately exponentially decaying density distributed uniformly greenhouse enclosed greenhouse temporal resolution decades distant past seen either point exactly would researcher know whether trends seen past 50 years atypical random process would concerns regarding validation models measurements analytical techniques typically hear faithful well sir suggest publish findings present blah blah blah would ridiculous publication substance global alarmists claims would title people peer reviewed articles published see fanatical group made nonsense publication needed enough us know science know random processes say activists much better cult leaders feeding frenzy government industry grant money faithful followers ,0.08531841505906057,1
sciency sounding wrong objections raise perfectly well understood people calculations co2 indeed absorb bands absorption grow rather slowly concentration increases strength absorber greater naive calculations would predict multi atom collisions broaden individual components bands way simple pictures capture known since arrhenius first understood decades ago also co2 tail wags dog water vapor co2 sets background slightly elevated temperature clausius clapeyron relation tends push absolute amount water vapor upward amplifying greenhouse effect co2 exact size feedback uncertain established almost certainly positive plants sea taknig co2 well still going ocean getting acidic result really alarming development stability mechanisms fanciful grasping straws oscillation describe requires inertia like term relevant equations make stuff everybody knows anything problem understands calling greenhouse effect imperfect analogy objecting science ground silly finally last paragraph trot grant hungry scientist meme reality every government world would delighted problem disappeared overnight far stubbornly resisted every effort explaining away unfortunately resists recycling tired old memes going anywhere ,0.110630641186994,1
make much difference whether 300 ppm 400 ppm 800 ppm notion co2 saturation satisfactorily addressed physicists 50 years ago necessary physics included climate models really active contention storied history though goes back debates arrhenius angstrom 1896 actual physics atmosphere highly complex one key factor hulburt 1931 highlighted effects convection c layers absorb radiate c atmosphere single layer glass arguments often implicitly assume unfortunately area tell actually go deep physics fully cover look saturated gassy argument realclimate part science take quoting happens infrared radiation emitted earth surface moves layer layer atmosphere stopped layer specific molecule carbon dioxide water vapor greenhouse gas absorbs bit energy radiation molecule may radiate energy back random direction may transfer energy velocity collisions air molecules layer air sits gets warmer layer air radiates energy absorbed back toward ground upwards higher layers go higher atmosphere gets thinner colder eventually energy reaches layer thin radiation escape space happens add carbon dioxide layers high thin much heat radiation lower slips adding greenhouse gas molecules means layer absorb rays place heat energy finally leaves earth shift higher layers colder layers radiate heat well planet whole taking energy radiates fact current situation higher levels radiate excess downwards lower levels surface warm imbalance must continue high levels get hot enough radiate much energy back planet receiving saturation lower levels would change since layers radiation escape determine planet heat balance basic logic neatly explained john tyndall back 1862 dam built across river causes local deepening stream atmosphere thrown barrier across terrestrial infrared rays produces local heightening temperature earth surface another good essay angstrom know site kicker c even find uncompelling empirically verified well words directly observe predicted drop outgoing radiation predicted rise downward radiation given increases ghgs talking utilization excess co2 green plant growth well absorption great buffer called sea carbon cycle well understood c excess co2 obviously accumulating gone 280ppm pre industrial 400ppm today plants eating fast enough far great buffer called sea turns difficult heat sea without heating air well closely connected system think system cusp instability pffft keeps system stable feedback exactly self correcting stability refer feedback systems oscillate little settle subjected impulse fine far goes somewhat semantic element equilibrium radiative balance theory hence positive feedback like co2 methane warming increasing humidity increasing water vapor greenhouse effect ice melt reducing albedo generates runaway warming none guarantees oscillate little geologic scale mean massive impact little fragile human scale earth warming 4 5 c global average temp short time frame may minor wobble us indications pretty catastrophic beef model called greenhouse earth atmosphere extends upwards approximately exponentially decaying density distributed uniformly greenhouse enclosed greenhouse scientists well aware analogy loose best semantic issue actual misunderstanding science well sir suggest publish findings present blah blah blah would ridiculous publication substance global alarmists claims would title people peer reviewed articles published see fanatical group made nonsense right well long way injecting revolutionary objections scientific understanding posted would go ahead hold publication frank sounds like ways go familiar mainstream science currently states thanks though attempting rational arguments relative thread minimizing open ad hominem invective least mostly sort unravelling end cheers ,0.07379845391663771,1
come warming stopped anything 17 years mercifully reduced carbon emissions agw guys saying warming absorbed oceans cited human influence dominant cause observed warming since mid 20th century observed warming oceans land air temperature seems like c02 mind causes pronounced unmistakable warming surface temperatures time notice stealthily dives deep ocean avoid detected ,0.12783928176171522,1
surface warming certainly slowed period 2013 n 33 degrees warmer 1996 n example main factors reasonably clear c la nina dominance strong aerosols asian brown cloud c factor least measured ipcc cites single largest continuing difficult model variable oceans warming satellite data global temperature lower troposphere uah tlt actually running warm well take simple steps factor known natural variation like simply plotting el nino la nina years separately see much smoother warming send links exercises like example consider fact set global temp record 1998 monster el nino set next annual record 2010 baby el nino new records expected big el nino comes around absent another pinutabo etc lots short term variables tend balance time enhanced greenhouse effect consistent long term warming factor keep mind warming ran hot end projections 90s el nino period scientists answer c natural variation observed warming oceans land air temperature linked system hardly warm either independently 90 heat update oceans get equilibrium roughly decadal timeframe one reasons climate scientists always say obsessing short time frames distraction last three decades significantly warmer prior data ocean warming look papers like levitus et al 2012 nuccitelli et al 2012 balmaseda et al 2013 send links find ,0.11641637872977327,1
physics radiative balance math says order one degree c co2 doubling alone non trivial yes would less concerning kicker climate sensitivity c notion climate system nudged subject set fast feedbacks come play atmospheric temperatures clouds water vapour winds snow sea ice etc technically islower feedbacks kicked like ice sheets vegetation carbon cycle etc new equilibrium range found given matter much forcing changing sensitivity assessed particular period past changes forcing known corresponding equilibrium temperature change estimated last glacial period good example large forcing 7 w m2 ice sheets greenhouse gases dust vegetation giving large temperature response 5 oc implying sensitivity 3oc substantial error bars scientists busy looking lots lots lines evidence e g response volcanoes like pinutabo recent years well older examples consistently redundantly find range says doubling co2 expect roughly 2 4 c degrees warming ipcc conservatively lists larger range c quote far real world tracks c increased co2 43 far already seen nearly full degree warming past century clear obviously big area open discussion questions since range sensitivities given different research still large latest ipcc report summarizes equilibrium climate sensitivity quantifies response climate system constant radiative forcing multi century time scales defined change global mean surface temperature equilibrium caused doubling atmospheric co2 concentration equilibrium climate sensitivity likely range 1 5 c 4 5 c high confidence extremely unlikely less 1 c high confidence unlikely greater 6 c medium confidence assessment reflects improved understanding extended temperature record atmosphere ocean new estimates radiative forcing ts tfe 6 figure 1 box 12 2 words extremely unlikely feedback negative meaning climate would somewhat notamper proof feedbacks kick keep sharply within comfortable range clear historic record covers lot ground ice ages etc examples co2 drives warming warmer air hold water water vapor far plentiful co2 methane also greenhouse gas greenhouse effect enhanced positive feedback arctic sea extent decreases significant net decrease extent despite modest gains antarctica per hapless boat passengers story decreases albedo causes absorption solar heat etc c another positive feedback combination ghg forcing plus feedbacks adds 2 3 degrees warming coming century enough cause lot concern looks like lot impact miniscule unfortunately ,0.08156861316006918,1
0 85 degrees modern industrial driven warming period per ipcc globally averaged combined land ocean surface temperature data calculated linear trend show warming 0 85 0 65 1 06 c3 period 1880 2012 multiple independently produced datasets exist growing co2 concentration atmosphere 40 concentration accelerating fully double century combined feedbacks already happening system leads 2 3 degrees warming century random minor correction mann graph authority 20th century temps better methods measuring past century tree rings whatever used mann work reconstructions past millennia think showed 0 4 graphs look like either context ,0.14057943837295797,0
warmed statistically significant level 17 years remember using statistical significance games small data sets cuts ways also true statistically significant evidence fast warming trend prior three decades changed way last 17 years e statistical evidence pause turnaround overall trend terms raw numbers note per gistemp 2013 published n 0 33 c warmer equivalent 1996 number sounds like little global scale energy difference substantial concern warming total 2 3 degrees mean global surface temperature next century lots evidence indicating impact climate water sources sea level agriculture etc changes quite significant ,0.12819935630495172,1
climate change fact occurring since earth atmosphere man made global warming really want sell theory far political scientific science hugely flawed dissenters marginalized silenced real science people encouraged try dis prove theories climate science dies opposite ,0.1484270668835917,0
world invention internet books local community college classes basically free cases could still rudimentary way thinking theory science ever changing science based new information learn go figuring problem however changing mean happening may theory brethren fox news limited understanding theory vast majority rest world right wing americans pretty much alone ways thinking almost comical may also want check spelling grammar post ,0.17611838915222497,0
theory science really ignorant science collection theories tested observation experiment agw ever changing science predictions made wildly inaccurate would make agw flawed theory knows little science religion ,0.1793388338044268,0
ok sit around listen spews educated college educated disagree man cause global warming climate change whatever u choose call fact claiming fact fact theory like evolution theory mankind speculate derive whatever want info disagree evolution well gonna name call think fully understand science making claims science always right also enough stupid fox news comments realize cnn obviously listen multiple news sources fox news slandering makes look small minded one sided also hypocritical bunch sit coal heated house running coal operated lights chat coal run internet drive oil run vehicle purchase products shipped manufactures coal oil ill tell liberal environmentalists something hypocritical small minded folks quit producing carbon completely maybe ill think preach gonna live ,0.14466526416827655,0
political listen fox news listen facts best available science much agreement little politics matter fact politician wants deal means going go odds good chunk voting public say political ignorant counter intuitive think people agreement climate changing caused humans vested interests proving untrue coal miners coal power plants natural gas entities people want disprove climate change make seem exist love poorly informed folk bite hook line sinker people like right wing political nuts people passionate hate division wanting something problem deal ,0.17572640104273327,0
one question say erroneously called global warming correctly called climate change scientists would describe statistics random process covariance words mean anything pseudo scientific activism tell covariance reveals extent change climate change compare historical data ,0.1490311475754318,0
people agreement climate changing caused humans vested interests proving untrue prove people care truth like manipulated lies counts vested interest guilty charged fox news line convincing argument convinces really good enough people disagree dumb think ,0.16158209812492416,0
gave perfect record inaccuracies even outright lies agw clearly political climategate emails showed climate scientists proven compromised science plenty scientists find fault science major indicator charlatan game clowns tried change name agw always occurring climate change ,0.1690137740187752,0
ignorant bash fox news single source news presents sides issues far tell news sources either liberal liberal extreme liberal sounds like fed steady diet liberal propaganda fox news viewers number 2 number 3 news networks combined ,0.1729448941422293,0
