comment_sentences,word_mover_distance,useful_wmd
see folks blaming malaysian airlines silly aircraft flying normal route 33 000 ft blame donetsk pro russian militants took control ukrainian anti aircraft platforms month ago surely little help friends already admitted shooting mistaking military plane also flight data recorders another plane shot today ukrainian 26 military plane well one three days ago july 14th rest peace died must horrific death ,0.1430702477160412,1
folks pulled trigger certainly ones responsible going hard questions malaysia airlines plane overflying ukraine first place considering situation ,0.13600588766800906,1
problem though repeated credible warnings various government agencies including faa back april year commercial airlines overfly airspace deemed dangerous fact carriers equally irresponsible ignoring warnings absolve malaysian airlines blame ,0.13986440934003483,1
early 1980 soviet union shot airliner tey claimed mistook fighter jet commercial airliner anti communist congressman georgia larry mcdonald board ,0.17050026249943945,0
somewhere malaysian air hq big sign said 131 days since last flight everyone died hanging office boss sighs rests sign 0 ,0.24971555222487943,0
everyone stop shooting every stay country mexico attacked us everytime killed mexican vice versa would war time ,0.25376917633121576,0
even evidence someone else would foolish point fingers without thinking could construed act war make claim lightly ,0.15430964905757383,1
thom patterson airbus propagandist second boeing second plane make plane irrelevant instance presumed attack missile ,0.16848708459184644,0
happens company union busts wants cheapest labor available eventually workers longer take pride care little incidentals like planes crashing killing hundreds happens often ,0.16332726237056697,0
expert looks like conspiracy undermine good people ukraine smell russians part insanity attack happens true guess fifa would option cancel 2018 world cup security reasons would hosted russia sad news people malaysia ukraine families friends lost lives aboard airline sympathize families ,0.12823467429511623,1
training launch type weapon video game talking cant point click hit targets need radar batteries shells setup trucks track ect ,0.18608912289400473,0
wait bodies cold start chit chatting business implications tragic event next asking grieving families day wreck would ever fly airline people made stone ,0.12197667687057924,1
need discussion happened pro russian separatists shot ukrainian antonov flying 16000 feet high days ago russians deliver weapon systems course guys clue use properly really high probability separatists shot 777 also hard malysian airlines 2nd loss within months almost 600 death persons properly worst day relatives loved ones passengers unnecessary loss life ,0.17581990009561518,0
singapore day march mh flight something going first time many visits singapore met squads carrying fully automatic weapons asked show passport three times sure seems like terrorism uprise glad almost done business life ,0.15494390009750883,1
airline lost plane earlier year think ok fly near heavily guarded zone trigger happy militants fingers missile launch buttons want fly moronic airline ,0.14239256088496846,1
flight path sees heavy traffic many european airlines flights flying europe approved aviation authorities mh17 first unfortunate flight shot 30 000 feet sound like kind person reads likes facts much ,0.16495247870237045,0
sound like lemming pissarro french us aware fact risk flying war zone made educated decision disallow respective commercial airlines using particular route read btw also legal climb mount everest ego go take hike ,0.12521319543847023,1
took awhile realize talking two separate flights also worrying airline passengers country shot civilian plane ,0.1702969485145294,0
second malaysian airlines incident year find weird maybe people choose airline travel anymore ,0.19562040598586627,0
possible gain would supposed rebels get shooting malaysian commerical airline makes sense simple false flag shoot plane blame enemy ,0.2382388099647177,0
funny malaysia concerned financial loss economic recovery 300 loss lives one 300 matter world wicked anyone us imagine right going get alot worse ,0.19430118356633247,0
wow even imagine feeling last seconds may rest peace find happiness relaxation sad story heart goes families truly sad day ,0.15989072482095257,1
june 29th press release issued 1 donetsk june 29 itar tass self defence forces donetsk peoples republic taken control missile defence army unit equipped buk missile defence systems press service donetsk peoples republic told itar tass sunday en dot itar tass dot com world 738262 russian rebels acquired control buk missile systems 2 today post igor girkin strelkov vk page claimed responsibility even boasted shooting plane strelkov wrote vicinity torez downed plane 26 lying somewhere progress mine issued warnings fly airspace video confirming bird fell waste heap residential areas hit civilians injured www dot rferl dot org content ukraine separatist leader boasts downing plane 25460930 dot htmlthen realized shot passenger jet learned buk missile system used shoot rebels bragged taken control buk missile defense system bragged shot plane devils ,0.1262765607686082,1
heart goes victims families little sympathy malaysia airlines flew essentially war zone avoid extra fuel costs spite clear warnings various international aviation agencies including faa back april area dangerous avoided ,0.10741463771886252,1
hypothetically speaking malaysian air suddenly went business seriously doubt airline capacity step take routes business people would still need get malaysia airline 110 planes nobody else even comes close ,0.1758153103045449,0
demand happen faster one might imagine look swissair swiss international airlines example malaysian airlines carrier licensed operate country financial backing existing carrier could purchase planes running fairly quickly ,0.1323912282699274,1
people around world stop second calm 300 people died air crash thousand soldiers died ato thousands peaceful civilians died injured countless bombings slavyansk donetsk others want stop much blood already need calm prevent war need find th truth must achieve justice become even terrible brutes ones shot plane ,0.16157001449660433,0
think malaysia airlines deals wrong people scapegoat goals killing innocent people poeple blaming russia think pratically even planned know killing plane full people wont give positive view anyone already many problems border wont help anyway think may real accident done keiv forces blame russians forget route going use putin plane 30 min ,0.18182809803573638,0
russia provided air defense system terrorists ukraine russian news information ukrainian military plane lot videos place plane crashed comments terrorists realised civil plane news deleted ,0.1261346480571059,1
flying plane known war zone took unneeded risk producing flight path goes right conflict zone sides edge capacity shoot high flying planes ,0.22733200911682946,0
quite insane authorities describe war zone safe flying route civilian aircraft even mass murder yes indeed crash still insisting safe flying route occurred ukrainian territory right russia burst confiscate flight data recorders playing nasty games ,0.142018350516125,1
media conceal many facts 1 ukrainian air force fighter close boeing time disaster2 separatists call man pads hit targets altitudes 4 5 km 10 km 3 spanish dispatcher led flight tweet wrote extensively situation wrote boeing knocked kiev hours later tweet removed missing ,0.13058834150432197,1
think going give malaysian air pass one pretty sure pay terrorists blow airplane sky ,0.20702951541005316,0
tragic disaster begs question technology equip commercial airliners anti missile defense systems least warning system tells pilots must immediately take evasive action perhaps importantly must ask commercial airlines flying countries regions ongoing military conflicts known terrorist activity learned factions like hamas al qaeda supplied countries amassed surface air missiles deadly weapons pose threat aircraft 70 000 feet higher issue must urgently addressed significantly affects world commercial airline businesses ,0.10456515232972748,1
technology yes airlines want spend money put planes increase costs hamas terror groups ability shoot commercial jets flying altitude usually 30 000 40 000 feet commercial jet military ones fly 70 000 feet missile system used incident operated professional military flown different route retrospect yes word obviously gotten bad things pilots using normal route ,0.14419885247579156,1
likelihood indeed russian separatists thinking aiming ukrainian military plane correctly pointed analysts shoulder launched missiles popular guerillas range hit target altitude weapon either came russian ukrainian militaries respect chance ukrainians accidentally shot thinking russian bomber know ukrainians would risk give putin excuse go ukraine even small chance ukrainians shot hoping blame russia likely russian soldiers separatists supported russia thought ukrainian military plane ,0.13929715909154003,1
pro russian militants shot plane target practice take real targetted ones e ukranians guy triggerred missile required practise shooting prove ability ,0.1596204281196469,1
ukrainian aviation dispatchers allowed fly aircraft war zone ukrainian aviation dispatchers specifically changed route intense war zone ukrainian aviation dispatchers told wont reduce height flight fabricated ukrainian rebel conversation aviation disaster created one day crash ,0.16064943646860483,0
google images flight crashed pa 9 11 compare images shoot conclude 9 11 flight shot 2 3 air air missiles crashes seem leave parts intact ,0.2449207886243182,0
fault blood placed directly feet president obama part master plan following inept handling backfired willing sacrifice current democratic leadership existing illegal immigrants every minority voted allies every american achieve plan see ties together read wake america immigration issuei going tell leaders listen carefully young naive americans wanting change world minorities wanting abetter slice american pie americans trying survive paycheck paycheck even democratic leadership currently sacrificed plan americans realize president elected illegal aliens remember id fights asked protect borders invasion illegal aliens anyone say conflict interest americans realize invaders really obama latest crop voters obama moved quickly inept handling tipped america plan swell democratic base flooding america illegals willing sacrifice 11 million illegal aliens already current democratic leadership every minority voted every american let invaders existing 11 million plus illegal aliens already realize caught compete jobs like rest us keeping heads shot staying america quickly dwindling obama chances forcing congress another deal requiring legalization gone realize american money used pay family arriving border probably wasted word got many flooded border quickly minorities wanting change better opportunities realize sacrificed existing 11 million plus illegals already invadersstreaming across 40 unemployment young beginning unemployed americans realize badly needed jobs increasingly taken 11 million illegals already invaders streaming across borders growingnumber young americans move back home 40 american communities find jobs know millions jobs going unemployed americans realize lie illegal aliens take fruit picking jobs one else wants dental work done week technician creating crowns office staff struggling english staying hotel working contract security cleaning front desk staff get help speaking speak english americans realize mexico helping ship invaders border money flowing back across border open let friend mexico take care crisis using foreign aid already provide americans realize obama say anything get many illegals country possible shown children tears streaming cheeks walking alone asked let families children anything grow democratic base americans enough awake longer stand watch children grandchildren exposed increased crime third world disease job loss bad 40 communities find one grown children forced move back home world perceives us weak potential target two allies attack count help begin dismantling defenses government killing veterans enough ,0.08936680202484179,1
really blind put pieces together percentage minorities unemployed think number going increase decrease hundreds thousands flowing across border worried take fruit picking jobs better rethink look news compare said either care job care others unable think long term young realize impact going children grandchildren remember said blog today promise living ,0.13342796817759497,1
second disaster within 4 months nailed coffin malaysia airlines brand permanently damaged bleeding profusely financially incompetent shareholder khazanah nasional appointed wrong people manage company hostile workers union malaysia airline longer worth kept alive retain status flagship carrier country better without one ,0.11255789235591951,1
well professional airlines company would tell pilots fly war zone seems like enemy conspiring malaysia airlines pilots seem take ample safety measures ill handled management third accident high probability due mysterious disappearance mh370 current flight war zone avoided occurs surely malaysia airlines go bankrupt cannot escape simply blaming others duty every commercial professional airlines exercise maximum security measures passengers ,0.1164512787036669,1
3rd major crash second last year around time major crash california remember 16 yr old little chinese girl run fire truck 200 people get taken away plane bits anyone remember ,0.18371703326218058,0
continue lie ukraine back russian control peace ukraine unfortunately peace people ukraine hoping ,0.27754000334523,0
yes proved corrupt acted ukraine best interest course russia corrupt oligarchs lack tolerance difference opinions ,0.1935807880680963,0
like russia corruption west subtle poltical campaign contributions perks little bribery western democracies blantant corruption bestowing quid pro quo favors outright bribes etc tolerated risk great politicians caught justice systems level independence take pride independence ethic yet russia ukraine ,0.13668696178684467,1
course one reasons oppose partisanship people voting based parties everybody biases least travel business clients business western europe canada us worry bribe pay consultant help business avoid getting fined arrested like occurs africa russia china whole parts middle east worry arrested fined harassed something else merely saying something might offend someone countries worry local coveting business opportunity creating pretext using semi official channels steal business opportunites destroying investments west since refuse pay bribes big issue big issue since destroys economic opportunity limits potential russia china middle east man parts world ukrainian people want freedom west enjoys ,0.11884732866118974,1
sarcasm think word means think means continue sarcasm thread said something like manual stipulates plane friendly enemy commercial comment came serious sarcastic yes able tell difference add icing cake smart one smart one ,0.15858223041866987,1
enjoy cake mate still get joke beating death killing stuff man love style substance peeps please ,0.2633160092578015,0
universal military conscription ukraine statistically rebels trained use missiles ukrainian army like many chechen rebels trained soviet army ,0.1597141511859197,1
60 ukraine military stationed lugansk donetsk areas defected arebels suppose sent equipment arms skills kiev ,0.2096020915654901,0
aa missiles area except portable standard infantry equipment used extent might heard forced ukraine air force fly higher missiles 5 km range ,0.15663096338241483,1
problem investigation rebels letting investigators rebels secreted black boxes shooting civilian airliners russians done ukrainians rebels letting investigators makes clear something hide fact missile came rebel controlled territory really think ukrainian military drove great big lumbering truck rebel controlled territory told rebels hey make look bad rebels said go realize know missile launched ,0.13456741202531586,1
1 arebels osce confirmed preliminary investigators access crash site many journalists sais letting investigators 2 isecreted black boxes refused give kiev think would try falsify destry osce obsrvers caught several times sending intelligence ukraine military transparent international investigation commetee release black boxes claim 3 says missile came arebel controlled territory evidence supports claim recall obama also claimed assad using chem weapons arebels syria yet ultimately failed present singe piece evidence supporting claim finally backed ,0.11701184531676562,1
ukrainians already buk systems russia dummy sides exact weapons maybe ukrainians another training exercise shot another civilian airliner google one blew lol ,0.12015371217406455,1
think verify unless something shot plane 33k feet moving 550 600 mph hand held unit likely buk area controlled separatists recordings fairly clear someone separatists thought shot military aircraft read malaysian airlines logo plane say want authenticity recording lot evidence pointing separatists putin pushing land grab 298 civilians dead ego maniac least good russia world turning quickly ,0.09277479683463094,1
solid evidence arebels possess buk system ukraine military 3 battaries systems intersception vicinity crash aslo ukraine military known shot passanger plane flying israel moscow 2001 twitter post authensity confirmed either author twitter see confirmations phone recording make 30 like day certain procedure ensure authenticity evidence kiev chose ignore procedure decide see lot evidence pointing kiev well therefore making conclusions investigation even started clear bias would profit conclusions tell ,0.09557396948533757,1
ignore facts rebels would impuned evidence get good look rebel truck buk tied back news get access hear putin initially blamed downing ukranian jets since backed even though knew happened beginning russians plenty assets part world monitoring activities soon knew world evidence would make look like immendiately stated ukraine responsible even rebels call ukraine control territory agree 100 statement ukraine use putins words catalyst stomp rebels submission kick ukraine good like russia much move enough crap already oh see top military commander rebels part country ex russian military funny works ,0.09553381106023363,1
absolutely evidence ukraine involved even intention telling truth might notice plane flew ukraine finally shot gets separatist area russia border tell lies someone iq lower please ,0.16344236639454132,0
rebels russia profit plane crushing ukraine people cia wants begin world war 3 definitely yes main reason ukraine wants see west troops donetsk course real problem rebels last time remember ancient rome lawers cui prodest means profit find real murderer ,0.15764852774464763,1
ukraine people planned bastards government cia shit chemical attacks assad course absolutely profit sirian rebels wants west troops helping chemical attacks open eyes switched cnn please ,0.17694382712267298,0
one wanted plane ground video authentic means rebels know airliner aiming buks warn user transponder active target either new civilian plane purpose plane transponder active less likely case system working either buk interpretation transponder trannspodner itslef ,0.16263059049538375,0
alexey panic another russian far concerned west wants start war need patient russia ukraine europe malaysia usa idiot pro countries ,0.18214843199068145,0
well statistics claims 80 humankind iq lower mine ukraine military shot dow plane western border would much harder implicate arebels would finally saying kiev responsible saying arebels responsible say investigation determine pointing fingers verifiable evidence available clear blatant bias ,0.11486035659634164,1
mickael u must russian jerk like u make statement like putin 2014 2001 2001 ukraine russian struggling influence ukraine already gut shoot plane would already sent ground troops finish rebel first place thus meant incidence would happen ukraine patient waiting incidence like international community un nation without russia china act time make sanctions harder russia begging mercies ,0.1516685473299925,1
russian understand usa racist society world except perhaps theocratic monarchies gulf yet speaking openly distasteful think first usually kind provocation usually aimed starting big war country needs big war europe today anyone second ukaine military strength destroy arebels us military strength destroy arebels viet nam afghanistan iraq etc getting desperate provocation like exactly could save necks third ukraine russian influence 2001 claim come shot plane majority russians board ,0.08170558261834131,1
left russia 1000 russians fighting ukraine case unaware russia trying reclaim ukraine operator found standing next ,0.2248605345707417,0
u think russian lazy decide abound u r bonehead u said coincident rebel weapon nothing regardless weapon rebel using along shoot even ukraine planes australia ukraine following time weak obama lead un punish russia ,0.16870187147887425,0
propaganda machine already spinning russia russian co worker saying news outlets blaming ukraine aiming putins plane ,0.21459482073565528,0
yeah scary thing russians still view news sources across globe well hopefully research determine probably something funny going russia place globe kind news ,0.17004806337429165,0
probably know suspect russia aiding rebels something pro russian controlled territory could shoot plane course everyone denies ,0.14797896330281118,1
despite proven evidence rt trying divert truth never ceases amaze phone taping method russians used kiev eu us accusing involvement maidan protests back hunt proven evidence russian involvement evil act terrorism ukraine conversation played media around world however rt want broadcast damming evidence proven russian involvement one waste time talking russians talking like hitting break wall ,0.14401428006380157,1
heard recording stamped two days prior incident know true premeditated assault works days ,0.21313279972002638,0
suspect least day behind ukraine already tapes queued happened seems russian caught guard ukrainian intelligent agencies odd ,0.21691162659652757,0
russian politicians bad liars say absurd things keep hammering believe time destroying credibility morons could learn lot paying attention us politicians probably best liars world ,0.13072940935873922,1
america noble overthowing government government sparking civil wars awesome right respect life lecture others human rights sure ,0.19817889683047188,0
board advocate thats sucking scrotum western philosophy labelled default russian spy paid propagandist told go back russia usually people missed cold war trying earn street cred ,0.1760557496675505,0
non sense fact lot bs posted either typical anti us us balme everything conspiracy rubbish pro russian touts pretty well established ,0.18499449455005346,0
shot rebels definitely accident accident lot different war world united states america supposedly mistook iran air flight 655 f 14 tomcat theuss vincennes shot iranian air space 1983 could advanced super power make mistake theall go crazy think incident settled international court justice sending arms either side stopped accounting coup etat definitely united states backing tragic accident malaysian airlines get fair share flack flying area half dozen airplanes shot past week well ,0.10860663906385994,1
agree almost everything wrote except shot rebels definitely accident extremely presumptuous malaysian airlines get fair share flack flying area half dozen airplanes shot past week well one defend oneself shot surely also carriers flying route regularly mh hardly unique running gauntlet opinion found responsible held civilly liable mh victims around world pay huge compensation civil component ,0.12008275977770018,1
well lets see russian news regurgitates russian government line cnn etc likewise us western news ask alot questions aggressively want interviews maintain relations white house obama could grilled aggressively plenty yet little asked ,0.20879292577115188,0
sorry clearly pro russian troll one conspriacy nuts cnn least tries objective report news including exposing issues us west cousre view world lens someone raised world free press democracy cnn employs people around world us citizens solicits competing differrent views media west tradition independence except fox news course ,0.15787938961895365,1
bs us start civil war decide outcome western europe far greater factor happened ukraine reasons economic blame country side world russia bad actions interference affairs neighbor ,0.17664336896361169,0
course us seeking influence events ground wants see ukraine linked eu leaked tapes show us diplomats seeking negotiated solutions mediated osce un peaceful resolution events democratic means contrary suggestion blatant lie course nato wants ukraine russia sphere influence ukraine neighbors west want well putin lie nato seeking join ukraine take russian bases crimea outright lie pretext russian sponsors led military intervention illegal annexation crimea events encouraged current violence revolt pro russian eastern ukraine single rebel leader elected leaders clearly russian backed ,0.13945792992634387,1
fact able post opinion cnn dont get thrown jail visited secret policy alreaddy make america heavenly better place live russia try russian country let see walking around free fearless man ,0.11146030274481489,1
cnn western news agencies well governments unbiased disinterested observers every scrap information ukraine crisis designed lead conclude russia fault acting without provocation ,0.13889883545473825,1
propaganda breaks evidence lies video lie beginning said plane crashed near enakievo lies distance 60 miles place fall area rassypnoe ,0.22451044425535785,0
valiant kiev govt bravely fights russian invasion even winning reports surprisingly fail publicly present least 1 identified captured dead russian invader bodies somehow local ukraine civilians still russian invasion civil war right ,0.1615827129744284,0
truth u destabilized ukraine order overthrow government make amenable u new world order manipulations russians good guys situation current incident notwithstanding ,0.1800782345351247,0
oh good statement may first cnn stop spreading lie enakievo 30 35 km far place 777 downed way video dated day crash ,0.23968016353181273,0
could tragic accident question malaysia airlines flight 17 flying combat zone missiles provided russia may fired russian soldier thought aircraft 26 ukrainian cargo plane ukrainian shooting planes near russian border know russia would view act war would used pretext invade ukraine meanwhile russia sitting sidelines pretending casual observer obvious russia involve conflict ,0.11052087355705972,1
planes fly europe south east asia take route lot companies never changed outbreak crimea conflict fly around every combat zone impossible economic point view already fly around syria afghanistan fuel expensive add another deviation ,0.14306748095544664,1
idea friend talking many folks brainwashed media even stepson started november 2013 kiev maidan innocent people shot snipers provided ukr government ,0.21132934166099537,0
difficult real investigation war zone people cover every ill deed russia thinks stupid perhaps let continue get away antics ,0.14230315983540248,1
absolutely nothing audio video conveniently quickly released course ukrainian officials proves pro russian separatists responsible tragedy anything shows exact opposite surprised would surprised united states america behind cia agents shooting plane false flag attack order blame russia everyone knows false flag attacks america modus operandi ,0.09648642530221162,1
hopefully wrong false flag operation proven needs presented un war crimes tribunal determine responsible put front firing squad killing civilians always repulsive excuse ever ,0.15930318324084702,1
sound like nutcase rational people need evidence make minds already made mind cia ukranians absence evidence proves cover right ,0.24018175926510546,0
experts u urges kiev careful aggressive statements residents eastern regions offer enter peacekeepers un supervision side atlantic believed official kyiv everything possible demonize image citizens south eastern region single country usa specialists start believe population donetsk lugansk national republics sincerely wish remain part ukrainian state conditions days point view expressed article national interest professor political science colorado college david hendrickson professor believes kiev continue receive threats residents conflict region ukrainian authorities take risk losing possibility also right manage american scientist believes one possible solution problem would referendum east ukraine organized support un peacekeeping forces condition ceasefire part ukrainian military wrong give residents donbass right vote especially fact public opinion may coincide opinion authorities opinion militias says analyst cause current crisis ukraine hendrickson sees illegal seizure power supported western politicians help crisis said remind president ukraine petro poroshenko july 11 promised life participant antiterrorist operation militias pay hundreds ,0.10168713778935501,1
hmmm im sure say rigged vote didnt go way even majority people living eastern ukraine voted stay ukraine freedom fighters russian provocateurs sent keep ukraine unstable wanting join eu western society without ukraine russian camp putin west sitting western doorstep ,0.145114859291599,1
peacefull crimea one aircraft downed ukraine let people east ukraine choose join russia happy instead ukraine force dont want instead ukraine inebriated western lies keeps fighting russian supporters finally loosers western game ,0.13951391525199794,1
peacefull georgia one aircraft downed russia let people east georgia choose free happy instead russia force dont want instead georgia inebriated russian lies keeps fighting russian supporters finally loosers russian game ,0.1603223545657854,0
oh agree people want russian move russia mother russia get take nation desire another nation wrong want russian go russia leave ukraine immigrate russia called peaceful solution treason civil unrest kind bring innocent civilians jet liners masked morons go homeland russian leave nation ukraine alone want part ukraine fine get eat cake ,0.1340847362733225,1
sides aisle use everything gain political advantage obama cause appeasement strategy russia certainly helped though sure tougher stance would worse outcomes ,0.18597053859940005,0
strategy bush following looking putin eyes russia invaded georgia looked man eye found straightforward trustworthy good dialogue able get sense soul man deeply committed country best interests country george w bush ,0.17201747309020657,0
lol realize putin invaded obama secured nomination huge democratic mandate get involved international conflict bush authority intervene georgia could say going stop well leave 9 months haha daftly insincere ,0.15344723887661002,1
please define meaningful response already two meaningful responses iraq afghanistan would like understand 3rd response terrorists afghanistan attacked nation invaded iraq maybe time russia invaded crimea gop wants us invade iran ,0.12427651606310004,1
point attend real school attended local brainwashing school racial hatred bigotry likely solid south blame man color non christian women race religion ill befalls mankind ,0.20209374947751815,0
putin trying embarrass president obama eu ukraine sanctions caught shirt days numbered foolish russian separates want join russia days numbered also ,0.16814692817262664,0
time eu jump cliff ofc balls chicken eu jump russikies laughing cause cowards time sacrifice economy otherwise us screwed put knife stomach p ssy ,0.2410944759408399,0
playing race card eh knew coming think blacks never left plantation worry obama spending reparations erm inheritance little latino illegally crossing border ,0.1570777115993569,1
conservatives quick allow european countries hook ukraine u receives 250 million dollars imports ukraine export 1 billion ukraine europeans countries imports exports ukraine 100 billion setting couch putin run rough shot people ukraine europeans blame shutdown aircraft worried economies help stop putin ,0.16712296428289117,0
make good point europeans need much involved let ukraine secure investigation site let germany lead eu sanctions ,0.18926940763032754,0
umm bush minor jammed two unfunded tax cuts wealthy america throats started two unfunded wars error acting like dictator ,0.26574718718601725,0
